# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
FilePageCache.totalPageLoadsUs,1736315571289000000,1736315631288000000,521818
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1736315571289000000,1736315631288000000,241196
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1736315571289000000,1736315631288000000,144785408
FilePageCacheLockFree.totalBytesRead,1736315571289000000,1736315631288000000,0
FilePageCacheLockFree.totalBytesWritten,1736315571289000000,1736315631288000000,0
MappedFileStorage.totalPagesMapped,1736315571289000000,1736315631288000000,13
FilePageCacheLockFree.totalPagesAllocated,1736315571289000000,1736315631288000000,0
DirectByteBufferAllocator.reclaimed,1736315571289000000,1736315631288000000,0
FilePageCacheLockFree.housekeeperTurnsDone,1736315571289000000,1736315631288000000,0
FilePageCacheLockFree.totalNativeBytesReclaimed,1736315571289000000,1736315631288000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1736315571289000000,1736315631288000000,0
MappedFileStorage.totalTimeSpentOnMappingUs,1736315571289000000,1736315631288000000,386826
FilePageCacheLockFree.totalPagesReclaimed,1736315571289000000,1736315631288000000,0
FilePageCacheLockFree.totalPagesReadMs,1736315571289000000,1736315631288000000,0
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1736315571289000000,1736315631288000000,109687
FilePageCacheLockFree.totalBytesRequested,1736315571289000000,1736315631288000000,0
StorageLockContext.competingThreads.avg,1736315571289000000,1736315631288000000,0.025210084033613446
StreamlinedBlobStorage.recordsAllocated,1736315571289000000,1736315631288000000,3420
FilePageCacheLockFree.totalPagesHandedOver,1736315571289000000,1736315631288000000,0
DirectByteBufferAllocator.misses,1736315571289000000,1736315631288000000,79
FilePageCacheLockFree.totalPagesRequestsMs,1736315571289000000,1736315631288000000,0
FilePageCacheLockFree.totalPagesWriteMs,1736315571289000000,1736315631288000000,0
FilePageCache.capacityInBytes,1736315571289000000,1736315631288000000,503316478
StreamlinedBlobStorage.recordsRelocated,1736315571289000000,1736315631288000000,0
StorageLockContext.competingThreads.max,1736315571289000000,1736315631288000000,1
MappedFileStorage.totalBytesMapped,1736315571289000000,1736315631288000000,190054400
FilePageCacheLockFree.totalPagesWritten,1736315571289000000,1736315631288000000,0
StorageLockContext.competingThreads.90P,1736315571289000000,1736315631288000000,0
FilePageCache.disposedBuffers,1736315571289000000,1736315631288000000,0
FilePageCacheLockFree.totalHeapBytesReclaimed,1736315571289000000,1736315631288000000,0
FilePageCacheLockFree.nativeBytesInUse,1736315571289000000,1736315631288000000,0
FilePageCache.maxCacheSizeInBytes,1736315571289000000,1736315631288000000,144785408
FileChannelInterruptsRetryer.totalRetriedAttempts,1736315571289000000,1736315631288000000,0
MappedFileStorage.storages,1736315571289000000,1736315631288000000,13
FilePageCache.pageLoads,1736315571289000000,1736315631288000000,79
FilePageCache.pageHits,1736315571289000000,1736315631288000000,2
FilePageCacheLockFree.totalHeapBytesAllocated,1736315571289000000,1736315631288000000,0
FilePageCacheLockFree.totalNativeBytesAllocated,1736315571289000000,1736315631288000000,0
DirectByteBufferAllocator.disposed,1736315571289000000,1736315631288000000,0
FilePageCacheLockFree.housekeeperTimeSpentMs,1736315571289000000,1736315631288000000,0
FilePageCache.pageFastCacheHits,1736315571289000000,1736315631288000000,446457
FilePageCache.totalPageDisposalsUs,1736315571289000000,1736315631288000000,11615
FilePageCache.pageLoadsAboveSizeThreshold,1736315571289000000,1736315631288000000,0
DirectByteBufferAllocator.hits,1736315571289000000,1736315631288000000,0
FilePageCacheLockFree.heapBytesInUse,1736315571289000000,1736315631288000000,0
FilePageCacheLockFree.totalClosedStoragesReclaimed,1736315571289000000,1736315631288000000,0
FilePageCacheLockFree.totalPageAllocationsWaited,1736315571289000000,1736315631288000000,0
FilePageCacheLockFree.totalPagesRequested,1736315571289000000,1736315631288000000,0
FilePageCacheLockFree.housekeeperTurnsSkipped,1736315571289000000,1736315631288000000,0
FilePageCache.uncachedFileAccess,1736315571289000000,1736315631288000000,741
JVM.GC.collections,1736315571289000000,1736315631288000000,50
JVM.totalTimeToSafepointsMs,1736315571289000000,1736315631288000000,268
JVM.totalBytesAllocated,1736315571289000000,1736315631288000000,3861491176
JVM.threadCount,1736315571289000000,1736315631288000000,110
JVM.GC.collectionTimesMs,1736315571289000000,1736315631288000000,2243
JVM.totalCpuTimeMs,1736315571289000000,1736315631288000000,178870
JVM.usedNativeBytes,1736315571289000000,1736315631288000000,293197072
JVM.totalDirectByteBuffersBytes,1736315571289000000,1736315631288000000,150747527
JVM.maxThreadCount,1736315571289000000,1736315631288000000,112
JVM.totalSafepointCount,1736315571289000000,1736315631288000000,337
JVM.newThreadsCount,1736315571289000000,1736315631288000000,149
JVM.maxHeapBytes,1736315571289000000,1736315631288000000,1572864000
OS.loadAverage,1736315571289000000,1736315631288000000,7.00537109375
JVM.usedHeapBytes,1736315571289000000,1736315631288000000,308124560
JVM.totalTimeAtSafepointsMs,1736315571289000000,1736315631288000000,2448
Indexing.cache.totalCacheEvicted,1736315571289000000,1736315631288000000,206736
Indexing.cache.totalCacheMisses,1736315571289000000,1736315631288000000,208312
IndexesFlusher.totalFlushes,1736315571289000000,1736315631288000000,82
Indexing.writer_3.totalTimeSpentWritingMs,1736315571289000000,1736315631288000000,0
Indexing.writesQueuedMax,1736315571289000000,1736315631288000000,0
Indexing.writesQueuedAvg,1736315571289000000,1736315631288000000,0.0
Indexing.writer_2.totalTimeSpentWritingMs,1736315571289000000,1736315631288000000,0
Indexing.writesQueuedMin,1736315571289000000,1736315631288000000,0
IndexesFlusher.totalContentionQuotaSpent,1736315571289000000,1736315631288000000,87
IndexesFlusher.totalFlushingTimeUs,1736315571289000000,1736315631288000000,7723376
Indexing.writer_1.totalTimeSpentWritingMs,1736315571289000000,1736315631288000000,0
IndexesFlusher.totalFlushesRetried,1736315571289000000,1736315631288000000,10
Indexing.cache.totalCacheAccesses,1736315571289000000,1736315631288000000,471683
Indexing.totalTimeIndexersSleptMs,1736315571289000000,1736315631288000000,0
Indexing.writer_0.totalTimeSpentWritingMs,1736315571289000000,1736315631288000000,0
VFS.contentStorage.recordsReadDecompressed,1736315571289000000,1736315631288000000,0
VFS.contentStorage.recordsDeduplicated,1736315571289000000,1736315631288000000,0
VFS.contentStorage.recordsStoredCompressed,1736315571289000000,1736315631288000000,0
VFS.fileByIdCache.hits,1736315571289000000,1736315631288000000,2
VFS.fileByIdCache.misses,1736315571289000000,1736315631288000000,0
VFS.contentStorage.recordsUncompressedSize,1736315571289000000,1736315631288000000,0
VFS.contentStorage.recordsStoredSize,1736315571289000000,1736315631288000000,0
FileNameCache.totalMisses,1736315571289000000,1736315631288000000,0
VFS.contentStorage.recordsStored,1736315571289000000,1736315631288000000,0
FileNameCache.queries,1736315571289000000,1736315631288000000,171840
VFS.contentStorage.recordsDecompressionTimeUs,1736315571289000000,1736315631288000000,0
VFS.contentStorage.recordsRead,1736315571289000000,1736315631288000000,0
VFS.contentStorage.recordsReadSize,1736315571289000000,1736315631288000000,0
VFS.fileChildByName,1736315571289000000,1736315631288000000,14976
VFS.invertedFileNameIndex.requests,1736315571289000000,1736315631288000000,0
DiskQueryRelay.tasksExecuted,1736315571289000000,1736315631288000000,4641
writeAction.median.wait.ms,1736315571289000000,1736315631288000000,1400
writeAction.wait.ms,1736315571289000000,1736315631288000000,1665
lexer.Python.size.bytes,1736315571289000000,1736315631288000000,5973880
writeAction.max.wait.ms,1736315571289000000,1736315631288000000,386
parser.Python.time.ns,1736315571289000000,1736315631288000000,12458913494
DiskQueryRelay.taskExecutionTotalTimeUs,1736315571289000000,1736315631288000000,8527208
DiskQueryRelay.taskWaitingTotalTimeUs,1736315571289000000,1736315631288000000,10246131
lexer.Python.time.ns,1736315571289000000,1736315631288000000,4901383155
parser.Python.size.bytes,1736315571289000000,1736315631288000000,5973880
writeAction.count,1736315571289000000,1736315631288000000,1109
DiskQueryRelay.tasksRequested,1736315571289000000,1736315631288000000,4641
cacheStateStorage.get.counter,1736315571289000000,1736315631288000000,10
cacheStateStorage.set.counter,1736315571289000000,1736315631288000000,4
cacheStateStorage.get.duration,1736315571289000000,1736315631288000000,0
cacheStateStorage.set.duration,1736315571289000000,1736315631288000000,244
FlushQueue.waitingTimeAvgNs,1736315571289000000,1736315631288000000,9.766601238544991E8
FlushQueue.executionTimeMaxNs,1736315571289000000,1736315631288000000,1409286143
FlushQueue.queueSize90P,1736315571289000000,1736315631288000000,839
AWTEventQueue.dispatchTimeTotalNS,1736315571289000000,1736315631288000000,19878971072
FlushQueue.waitingTime90PNs,1736315571289000000,1736315631288000000,2466250751
FlushQueue.queueSizeAvg,1736315571289000000,1736315631288000000,231.9980855137205
AWTEventQueue.dispatchTimeAvgNs,1736315571289000000,1736315631288000000,6452972.945454545
NonBlockingReadAction.finalizedExecutionTimeUs,1736315571289000000,1736315631288000000,1417015
FlushQueue.executionTime90PNs,1736315571289000000,1736315631288000000,3686399
AWTEventQueue.dispatchTime90PNs,1736315571289000000,1736315631288000000,10551295
FlushQueue.tasksExecuted,1736315571289000000,1736315631288000000,3134
NonBlockingReadAction.failedExecutionTimeUs,1736315571289000000,1736315631288000000,5831744
WriteAction.executionsCount,1736315571289000000,1736315631288000000,1109
NonBlockingReadAction.finalizedExecutionsCount,1736315571289000000,1736315631288000000,10
FlushQueue.queueSizeMax,1736315571289000000,1736315631288000000,1119
NonBlockingReadAction.failedExecutionsCount,1736315571289000000,1736315631288000000,121
FlushQueue.waitingTimeMaxNs,1736315571289000000,1736315631288000000,2617245695
AWTEventQueue.dispatchTimeMaxNs,1736315571289000000,1736315631288000000,1593835519
AWTEventQueue.eventsDispatched,1736315571289000000,1736315631288000000,3080
ReadAction.executionsCount,1736315571289000000,1736315631288000000,26244
FlushQueue.executionTimeAvgNs,1736315571289000000,1736315631288000000,3028597.794511806
workspaceModel.mutableEntityStorage.entities.by.source.ms,1736315571289000000,1736315631288000000,0
jps.library.entities.serializer.save.entities.ms,1736315571289000000,1736315631288000000,0
workspaceModel.mutableEntityStorage.apply.changes.from.ms,1736315571289000000,1736315631288000000,27
jps.load.initial.state.ms,1736315571289000000,1736315631288000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1736315571289000000,1736315631288000000,2
workspaceModel.global.apply.state.to.project.builder.ms,1736315571289000000,1736315631288000000,5
workspaceModel.mutableEntityStorage.add.entity.ms,1736315571289000000,1736315631288000000,147
workspaceModel.mutableEntityStorage.collect.changes.ms,1736315571289000000,1736315631288000000,0
jps.app.storage.content.reader.load.component.ms,1736315571289000000,1736315631288000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1736315571289000000,1736315631288000000,38
workspaceModel.mutableEntityStorage.remove.entity.ms,1736315571289000000,1736315631288000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1736315571289000000,1736315631288000000,9
workspaceModel.save.cache.to.file.ms,1736315571289000000,1736315631288000000,1139
jps.modifiable.module.model.bridge.disposing.ms,1736315571289000000,1736315631288000000,0
workspaceModel.load.cache.from.file.ms,1736315571289000000,1736315631288000000,1
jps.global.initialize.library.bridges.ms,1736315571289000000,1736315631288000000,1
jps.global.get.library.by.name.ms,1736315571289000000,1736315631288000000,0
jps.storage.jps.conf.reader.load.component.ms,1736315571289000000,1736315631288000000,13
jps.apply.loaded.storage.ms,1736315571289000000,1736315631288000000,96
jps.global.get.libraries.ms,1736315571289000000,1736315631288000000,0
workspaceModel.moduleManagerBridge.create.module.instance.ms,1736315571289000000,1736315631288000000,87
workspaceModel.moduleBridge.before.changed.ms,1736315571289000000,1736315631288000000,0
jps.facet.change.listener.init.bridge.ms,1736315571289000000,1736315631288000000,1
jps.module.dependency.index.workspace.model.listener.on.changed.ms,1736315571289000000,1736315631288000000,72
workspaceModel.global.updates.ms,1736315571289000000,1736315631288000000,167
jps.modifiable.module.model.bridge.load.module.ms,1736315571289000000,1736315631288000000,0
jps.load.project.to.empty.storage.ms,1736315571289000000,1736315631288000000,111
workspaceModel.mutableEntityStorage.resolve.ms,1736315571289000000,1736315631288000000,1
jps.global.handle.before.change.events.ms,1736315571289000000,1736315631288000000,0
workspaceModel.delayed.project.synchronizer.sync.ms,1736315571289000000,1736315631288000000,0
workspaceModel.moduleBridgeLoader.loading.modules.ms,1736315571289000000,1736315631288000000,311
jps.reload.project.entities.ms,1736315571289000000,1736315631288000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1736315571289000000,1736315631288000000,4
jps.modifiable.module.model.bridge.new.module.ms,1736315571289000000,1736315631288000000,174
workspaceModel.load.cache.metadata.from.file.ms,1736315571289000000,1736315631288000000,0
workspaceModel.moduleManagerBridge.load.module.ms,1736315571289000000,1736315631288000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1736315571289000000,1736315631288000000,109
jps.library.entities.serializer.load.entities.ms,1736315571289000000,1736315631288000000,0
workspaceModel.moduleManagerBridge.build.module.graph.ms,1736315571289000000,1736315631288000000,0
workspaceModel.mutableEntityStorage.entities.ms,1736315571289000000,1736315631288000000,0
jps.global.get.library.ms,1736315571289000000,1736315631288000000,0
workspaceModel.global.updates.count,1736315571289000000,1736315631288000000,2
workspaceModel.mutableEntityStorage.instances.count,1736315571289000000,1736315631288000000,39
jps.artifact.entities.serializer.save.entities.ms,1736315571289000000,1736315631288000000,0
workspaceModel.moduleBridge.facet.initialization.ms,1736315571289000000,1736315631288000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewChild.ms,1736315571289000000,1736315631288000000,7
workspaceModel.moduleManagerBridge.newModule.ms,1736315571289000000,1736315631288000000,289
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedChild.ms,1736315571289000000,1736315631288000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1736315571289000000,1736315631288000000,0
workspaceModel.moduleBridge.update.option.ms,1736315571289000000,1736315631288000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1736315571289000000,1736315631288000000,0
workspaceModel.global.apply.state.to.project.ms,1736315571289000000,1736315631288000000,121
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewParent.ms,1736315571289000000,1736315631288000000,0
jps.global.handle.changed.events.ms,1736315571289000000,1736315631288000000,0
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1736315571289000000,1736315631288000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedParent.ms,1736315571289000000,1736315631288000000,0
workspaceModel.sync.entities.ms,1736315571289000000,1736315631288000000,0
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1736315571289000000,1736315631288000000,0
jps.save.changed.project.entities.ms,1736315571289000000,1736315631288000000,0
jps.project.serializers.save.ms,1736315571289000000,1736315631288000000,0
workspaceModel.do.save.caches.ms,1736315571289000000,1736315631288000000,1102
jps.facet.change.listener.before.change.events.ms,1736315571289000000,1736315631288000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1736315571289000000,1736315631288000000,7
jps.artifact.entities.serializer.load.entities.ms,1736315571289000000,1736315631288000000,0
jps.project.serializers.load.ms,1736315571289000000,1736315631288000000,5
jps.global.initialize.library.bridges.after.loading.ms,1736315571289000000,1736315631288000000,0
jps.facet.change.listener.process.change.events.ms,1736315571289000000,1736315631288000000,1
workspaceModel.mutableEntityStorage.has.same.entities.ms,1736315571289000000,1736315631288000000,0
jps.save.global.entities.ms,1736315571289000000,1736315631288000000,0
jps.modifiable.module.model.bridge.renaming.ms,1736315571289000000,1736315631288000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1736315571289000000,1736315631288000000,88
workspaceModel.orphan.listener.update.ms,1736315571289000000,1736315631288000000,10
workspaceModel.entityStorageSnapshotImpl.instances.count,1736315631288000000,1736315691290000000,18
workspaceModel.cachedValue.calculated.count,1736315631288000000,1736315691290000000,15
workspaceModel.cachedValue.total.get.count,1736315631288000000,1736315691290000000,1326
workspaceModel.to.snapshot.ms,1736315631288000000,1736315691290000000,1
workspaceModel.init.bridges.ms,1736315631288000000,1736315691290000000,6
workspaceModel.workspaceFileIndexData.visitFileSets.ms,1736315631288000000,1736315691290000000,2
workspaceModel.loading.total.ms,1736315631288000000,1736315691290000000,2
workspaceModel.cachedValueWithParameters.total.get.count,1736315631288000000,1736315691290000000,0
workspaceModel.replace.project.model.ms,1736315631288000000,1736315691290000000,0
workspaceModel.pre.handlers.ms,1736315631288000000,1736315691290000000,0
workspaceModel.workspaceFileIndexContributor.registerFileSets.ms,1736315631288000000,1736315691290000000,1
workspaceModel.update.unloaded.entities.ms,1736315631288000000,1736315691290000000,0
workspaceModel.loading.from.cache.ms,1736315631288000000,1736315691290000000,1
workspaceModel.on.changed.ms,1736315631288000000,1736315691290000000,43
workspaceModel.updates.count,1736315631288000000,1736315691290000000,3
workspaceModel.cachedValueWithParameters.clear.count,1736315631288000000,1736315691290000000,0
workspaceModel.cachedValueWithParameters.calculated.count,1736315631288000000,1736315691290000000,0
workspaceModel.workspaceFileIndexData.getDirectoriesByPackageName.ms,1736315631288000000,1736315691290000000,0
workspaceModel.updates.ms,1736315631288000000,1736315691290000000,48
workspaceModel.workspaceFileIndexData.markDirty.ms,1736315631288000000,1736315691290000000,0
workspaceModel.check.recursive.update.ms,1736315631288000000,1736315691290000000,0
workspaceModel.workspaceFileIndexData.init.ms,1736315631288000000,1736315691290000000,1
workspaceModel.cachedValue.clear.count,1736315631288000000,1736315691290000000,5
workspaceModel.initializing.ms,1736315631288000000,1736315691290000000,0
workspaceModel.updates.precise.ms,1736315631288000000,1736315691290000000,17
workspaceModel.workspaceFileIndexData.getPackageName.ms,1736315631288000000,1736315691290000000,0
workspaceModel.workspaceFileIndexData.instances.count,1736315631288000000,1736315691290000000,1
workspaceModel.workspaceFileIndexData.onEntitiesChanged.ms,1736315631288000000,1736315691290000000,5
workspaceModel.workspaceFileIndexData.updateDirtyEntities.ms,1736315631288000000,1736315691290000000,0
workspaceModel.on.before.changed.ms,1736315631288000000,1736315691290000000,14
workspaceModel.cachedValueWithParameters.from.cache.count,1736315631288000000,1736315691290000000,0
workspaceModel.cachedValue.from.cache.count,1736315631288000000,1736315691290000000,1311
workspaceModel.workspaceFileIndexData.processFileSets.ms,1736315631288000000,1736315691290000000,0
workspaceModel.workspaceFileIndexData.getFileInfo.ms,1736315631288000000,1736315691290000000,344
workspaceModel.full.replace.project.model.ms,1736315631288000000,1736315691290000000,41
workspaceModel.collect.changes.ms,1736315631288000000,1736315691290000000,0
FilePageCache.maxRegisteredFiles,1736315631288000000,1736315691290000000,240
StreamlinedBlobStorage.recordsDeleted,1736315631288000000,1736315691290000000,0
FilePageCache.totalPageLoadsUs,1736315631288000000,1736315691290000000,98428
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1736315631288000000,1736315691290000000,582935
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1736315631288000000,1736315691290000000,144785408
FilePageCacheLockFree.totalBytesRead,1736315631288000000,1736315691290000000,0
FilePageCacheLockFree.totalBytesWritten,1736315631288000000,1736315691290000000,0
MappedFileStorage.totalPagesMapped,1736315631288000000,1736315691290000000,16
FilePageCacheLockFree.totalPagesAllocated,1736315631288000000,1736315691290000000,0
DirectByteBufferAllocator.reclaimed,1736315631288000000,1736315691290000000,22
FilePageCacheLockFree.housekeeperTurnsDone,1736315631288000000,1736315691290000000,0
FilePageCacheLockFree.totalNativeBytesReclaimed,1736315631288000000,1736315691290000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1736315631288000000,1736315691290000000,2097152
MappedFileStorage.totalTimeSpentOnMappingUs,1736315631288000000,1736315691290000000,511464
FilePageCacheLockFree.totalPagesReclaimed,1736315631288000000,1736315691290000000,0
FilePageCacheLockFree.totalPagesReadMs,1736315631288000000,1736315691290000000,0
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1736315631288000000,1736315691290000000,226384
FilePageCacheLockFree.totalBytesRequested,1736315631288000000,1736315691290000000,0
StorageLockContext.competingThreads.avg,1736315631288000000,1736315691290000000,0.0
StreamlinedBlobStorage.recordsAllocated,1736315631288000000,1736315691290000000,7956
FilePageCacheLockFree.totalPagesHandedOver,1736315631288000000,1736315691290000000,0
DirectByteBufferAllocator.misses,1736315631288000000,1736315691290000000,0
FilePageCacheLockFree.totalPagesRequestsMs,1736315631288000000,1736315691290000000,0
FilePageCacheLockFree.totalPagesWriteMs,1736315631288000000,1736315691290000000,0
FilePageCache.capacityInBytes,1736315631288000000,1736315691290000000,503316478
StreamlinedBlobStorage.recordsRelocated,1736315631288000000,1736315691290000000,0
StorageLockContext.competingThreads.max,1736315631288000000,1736315691290000000,0
MappedFileStorage.totalBytesMapped,1736315631288000000,1736315691290000000,202637312
FilePageCacheLockFree.totalPagesWritten,1736315631288000000,1736315691290000000,0
StorageLockContext.competingThreads.90P,1736315631288000000,1736315691290000000,0
FilePageCache.disposedBuffers,1736315631288000000,1736315691290000000,22
FilePageCacheLockFree.totalHeapBytesReclaimed,1736315631288000000,1736315691290000000,0
FilePageCacheLockFree.nativeBytesInUse,1736315631288000000,1736315691290000000,0
FilePageCache.maxCacheSizeInBytes,1736315631288000000,1736315691290000000,144785408
FileChannelInterruptsRetryer.totalRetriedAttempts,1736315631288000000,1736315691290000000,0
MappedFileStorage.storages,1736315631288000000,1736315691290000000,16
FilePageCache.pageLoads,1736315631288000000,1736315691290000000,20
FilePageCache.pageHits,1736315631288000000,1736315691290000000,0
FilePageCacheLockFree.totalHeapBytesAllocated,1736315631288000000,1736315691290000000,0
FilePageCacheLockFree.totalNativeBytesAllocated,1736315631288000000,1736315691290000000,0
DirectByteBufferAllocator.disposed,1736315631288000000,1736315691290000000,0
FilePageCacheLockFree.housekeeperTimeSpentMs,1736315631288000000,1736315691290000000,0
FilePageCache.pageFastCacheHits,1736315631288000000,1736315691290000000,204579
FilePageCache.totalPageDisposalsUs,1736315631288000000,1736315691290000000,10183
FilePageCache.pageLoadsAboveSizeThreshold,1736315631288000000,1736315691290000000,0
DirectByteBufferAllocator.hits,1736315631288000000,1736315691290000000,20
FilePageCacheLockFree.heapBytesInUse,1736315631288000000,1736315691290000000,0
FilePageCacheLockFree.totalClosedStoragesReclaimed,1736315631288000000,1736315691290000000,0
FilePageCacheLockFree.totalPageAllocationsWaited,1736315631288000000,1736315691290000000,0
FilePageCacheLockFree.totalPagesRequested,1736315631288000000,1736315691290000000,0
FilePageCacheLockFree.housekeeperTurnsSkipped,1736315631288000000,1736315691290000000,0
FilePageCache.uncachedFileAccess,1736315631288000000,1736315691290000000,175
JVM.GC.collections,1736315631288000000,1736315691290000000,4
JVM.totalTimeToSafepointsMs,1736315631288000000,1736315691290000000,43
JVM.totalBytesAllocated,1736315631288000000,1736315691290000000,942791184
JVM.threadCount,1736315631288000000,1736315691290000000,89
JVM.GC.collectionTimesMs,1736315631288000000,1736315691290000000,242
JVM.totalCpuTimeMs,1736315631288000000,1736315691290000000,52920
JVM.usedNativeBytes,1736315631288000000,1736315691290000000,313621200
JVM.totalDirectByteBuffersBytes,1736315631288000000,1736315691290000000,153998076
JVM.maxThreadCount,1736315631288000000,1736315691290000000,112
JVM.totalSafepointCount,1736315631288000000,1736315691290000000,53
JVM.newThreadsCount,1736315631288000000,1736315691290000000,3
JVM.maxHeapBytes,1736315631288000000,1736315691290000000,1572864000
OS.loadAverage,1736315631288000000,1736315691290000000,7.27880859375
JVM.usedHeapBytes,1736315631288000000,1736315691290000000,410360720
JVM.totalTimeAtSafepointsMs,1736315631288000000,1736315691290000000,252
Indexing.cache.totalCacheEvicted,1736315631288000000,1736315691290000000,61758
Indexing.cache.totalCacheMisses,1736315631288000000,1736315691290000000,60182
IndexesFlusher.totalFlushes,1736315631288000000,1736315691290000000,166
Indexing.writer_3.totalTimeSpentWritingMs,1736315631288000000,1736315691290000000,0
Indexing.writesQueuedMax,1736315631288000000,1736315691290000000,0
Indexing.writesQueuedAvg,1736315631288000000,1736315691290000000,0.0
Indexing.writer_2.totalTimeSpentWritingMs,1736315631288000000,1736315691290000000,0
Indexing.writesQueuedMin,1736315631288000000,1736315691290000000,0
IndexesFlusher.totalContentionQuotaSpent,1736315631288000000,1736315691290000000,19
IndexesFlusher.totalFlushingTimeUs,1736315631288000000,1736315691290000000,1509383
Indexing.writer_1.totalTimeSpentWritingMs,1736315631288000000,1736315691290000000,0
IndexesFlusher.totalFlushesRetried,1736315631288000000,1736315691290000000,6
Indexing.cache.totalCacheAccesses,1736315631288000000,1736315691290000000,145840
Indexing.totalTimeIndexersSleptMs,1736315631288000000,1736315691290000000,0
Indexing.writer_0.totalTimeSpentWritingMs,1736315631288000000,1736315691290000000,0
VFS.contentStorage.recordsReadDecompressed,1736315631288000000,1736315691290000000,0
VFS.contentStorage.recordsDeduplicated,1736315631288000000,1736315691290000000,0
VFS.contentStorage.recordsStoredCompressed,1736315631288000000,1736315691290000000,0
VFS.fileByIdCache.hits,1736315631288000000,1736315691290000000,24
VFS.fileByIdCache.misses,1736315631288000000,1736315691290000000,187
VFS.contentStorage.recordsUncompressedSize,1736315631288000000,1736315691290000000,0
VFS.contentStorage.recordsStoredSize,1736315631288000000,1736315691290000000,0
FileNameCache.totalMisses,1736315631288000000,1736315691290000000,192
VFS.contentStorage.recordsStored,1736315631288000000,1736315691290000000,0
FileNameCache.queries,1736315631288000000,1736315691290000000,520960
VFS.contentStorage.recordsDecompressionTimeUs,1736315631288000000,1736315691290000000,0
VFS.contentStorage.recordsRead,1736315631288000000,1736315691290000000,0
VFS.contentStorage.recordsReadSize,1736315631288000000,1736315691290000000,0
VFS.fileChildByName,1736315631288000000,1736315691290000000,23918
VFS.invertedFileNameIndex.requests,1736315631288000000,1736315691290000000,0
DiskQueryRelay.tasksExecuted,1736315631288000000,1736315691290000000,8924
writeAction.median.wait.ms,1736315631288000000,1736315691290000000,1400
writeAction.wait.ms,1736315631288000000,1736315691290000000,11
lexer.Python.size.bytes,1736315631288000000,1736315691290000000,1329996
writeAction.max.wait.ms,1736315631288000000,1736315691290000000,386
parser.Python.time.ns,1736315631288000000,1736315691290000000,959907586
DiskQueryRelay.taskExecutionTotalTimeUs,1736315631288000000,1736315691290000000,17268256
DiskQueryRelay.taskWaitingTotalTimeUs,1736315631288000000,1736315691290000000,20650649
lexer.Python.time.ns,1736315631288000000,1736315691290000000,520399261
parser.Python.size.bytes,1736315631288000000,1736315691290000000,1329996
writeAction.count,1736315631288000000,1736315691290000000,25
DiskQueryRelay.tasksRequested,1736315631288000000,1736315691290000000,8924
cacheStateStorage.get.counter,1736315631288000000,1736315691290000000,7
cacheStateStorage.set.counter,1736315631288000000,1736315691290000000,8
cacheStateStorage.get.duration,1736315631288000000,1736315691290000000,247
cacheStateStorage.set.duration,1736315631288000000,1736315691290000000,89
FlushQueue.waitingTimeAvgNs,1736315631288000000,1736315691290000000,5.363166439252336E7
FlushQueue.executionTimeMaxNs,1736315631288000000,1736315691290000000,5771362303
FlushQueue.queueSize90P,1736315631288000000,1736315691290000000,57
AWTEventQueue.dispatchTimeTotalNS,1736315631288000000,1736315691290000000,11364086417
FlushQueue.waitingTime90PNs,1736315631288000000,1736315691290000000,166723583
FlushQueue.queueSizeAvg,1736315631288000000,1736315691290000000,14.34929906542056
AWTEventQueue.dispatchTimeAvgNs,1736315631288000000,1736315691290000000,2734615.963399952
NonBlockingReadAction.finalizedExecutionTimeUs,1736315631288000000,1736315691290000000,874831
FlushQueue.executionTime90PNs,1736315631288000000,1736315691290000000,1925119
AWTEventQueue.dispatchTime90PNs,1736315631288000000,1736315691290000000,5308415
